zenith,angle_of_incidence,shortwave_radiation_backwards_sfc,low_zenith,radiation_temp_interaction,humidity_temp_ratio,relative_humidity_2_m_above_gnd,total_cloud_cover_sfc,total_cloud_all_layers,low_cloud_cover_low_cld_lay,medium_cloud_cover_mid_cld_lay,temperature_2_m_above_gnd,wind_speed_80_m_above_gnd,mean_sea_level_pressure_MSL,high_cloud_cover_high_cld_lay,wind_gust_10_m_above_gnd,total_precip,avg_wind_speed,total_precipitation_sfc,wind_speed_900_mb,generated_power_kw
73.082186,88.490961,76.54,0,1235.3556,0.14863977323792735,43,0.0,0,0,0,16.14,39.25,1020.9,0,34.2,0.0,32.22,0.0,29.24,561.03356
61.955841,74.801611,161.09,0,2835.184,0.13413585554600171,39,10.0,20,10,10,17.6,36.16,1020.9,0,30.96,0.0,31.23,0.0,29.12,1205.1518
50.620138,61.427491,186.01,0,3629.0551,0.11617576710175631,34,10.0,20,10,10,19.51,34.98,1021.0,0,29.16,0.0,30.973333333333333,0.0,29.12,1798.4038
39.421065,48.720207,368.46,1,8279.296199999999,0.09471618970299708,28,1.0,1,1,0,22.47,34.81,1020.7,0,26.64,0.0,31.89,0.0,30.78,2220.2405
28.992567,37.438501,598.08,1,14204.400000000001,0.08420343550016841,25,17.0,17,17,0,23.75,31.91,1019.8,0,24.48,0.0,29.723333333333333,0.0,28.24,2467.2392
20.961982,29.327231,823.25,1,20589.482500000002,0.07378588677220285,22,88.0,88,88,0,25.01,28.88,1019.2,0,20.88,0.0,27.30333333333333,0.0,26.34,2563.0964
18.809954,27.28717,903.35,1,24643.388000000003,0.06989981027194356,21,0.0,0,0,0,27.28,21.79,1018.6,0,18.72,0.0,21.093333333333334,0.0,20.36,2025.133
24.09011,32.425714,914.03,1,25492.2967,0.06975817167153868,21,79.0,79,79,0,27.89,19.06,1017.9,0,19.44,0.0,18.453333333333333,0.0,17.94,1740.2599
33.514254,42.277366,841.94,1,23675.3528,0.06970491585620872,21,100.0,100,0,100,28.12,17.58,1017.6,0,18.72,0.0,17.10666666666667,0.0,16.87,1730.3199
44.401846,54.340529,641.69,1,17575.8891,0.06987422639249352,21,100.0,100,0,100,27.39,17.16,1016.9,0,16.2,0.0,16.336666666666666,0.0,16.1,1298.405
55.709948,67.406901,427.2,0,11427.6,0.07335778592864288,22,100.0,100,0,100,26.75,16.34,1016.5,0,13.68,0.0,15.613333333333335,0.0,15.27,506.42556
66.981729,80.951273,302.6,0,8003.77,0.07676902536715621,23,100.0,101,1,100,26.45,16.95,1016.5,0,14.04,0.0,15.996666666666668,0.0,15.88,33.983056
93.464247,116.12896,0.0,0,0.0,0.15721073225265514,45,0.9,3,0,0,13.09,43.15,1018.8,3,27.36,0.0,33.70333333333333,0.0,29.72,65.410929
83.613377,102.29356,0.0,0,0.0,0.1646234676007005,47,0.0,0,0,0,12.35,43.58,1019.0,0,33.84,0.0,34.25333333333333,0.0,30.3,248.27722
73.043202,88.540872,95.23,0,1381.7873,0.14600570117499828,42,7.8,26,0,0,14.51,42.29,1018.6,26,36.72,0.0,35.28666666666667,0.0,32.14,361.05167
61.921645,74.862888,269.67,0,4525.0626,0.12761701100265582,37,12.9,43,0,0,16.78,40.19,1018.5,43,31.32,0.0,34.78,0.0,32.43,1062.8442
50.586879,61.501377,440.55,0,8445.3435,0.11288998357963875,33,12.3,41,0,0,19.17,36.71,1018.3,41,29.88,0.0,32.94,0.0,31.21,1695.3886
39.382863,48.808977,585.62,1,12391.7192,0.10193333559851857,30,30.0,122,0,22,21.16,34.21,1018.3,100,26.28,0.0,31.289999999999996,0.0,29.83,2264.4689
28.939009,37.544453,696.87,1,15888.636,0.09461057611082954,28,10.0,26,0,10,22.8,31.06,1017.5,16,24.48,0.0,28.886666666666667,0.0,27.8,2480.33
20.876777,29.445709,800.11,1,19466.6763,0.08403926314374077,25,10.0,30,0,10,24.33,28.46,1016.9,20,21.6,0.0,26.900000000000002,0.0,25.94,2590.14
18.694324,27.392946,891.78,1,23721.348,0.06672226855713094,20,30.0,130,0,30,26.6,25.33,1017.6,100,18.72,0.0,24.123333333333335,0.0,23.5,2129.4972
23.975738,32.493846,874.87,1,23927.6945,0.059900166389351084,18,48.0,148,0,48,27.35,21.6,1017.5,100,17.28,0.0,20.883333333333336,0.0,20.52,2103.2036
33.410341,42.310408,820.58,1,22746.477600000002,0.056502808521953,17,40.0,140,0,40,27.72,16.94,1017.0,100,15.12,0.0,16.34,0.0,15.86,1764.0631
44.303628,54.34894,748.49,1,20882.871,0.05646902507889056,17,30.0,126,0,26,27.9,12.37,1016.4,100,13.68,0.0,11.983333333333334,0.0,11.61,1393.0753
55.613125,67.397773,637.24,0,17657.9204,0.059828491657249225,18,30.0,112,0,12,27.71,9.98,1016.1,100,7.92,0.0,9.66,0.0,9.5,563.07027
66.88357,80.928526,494.84,0,13509.132,0.06323847561990348,19,30.0,110,0,10,27.3,9.73,1016.4,100,11.16,0.0,9.22,0.0,9.22,52.099444
93.409654,116.15492,0.0,0,0.0,0.19273899635548083,55,5.1,17,0,0,12.21,35.63,1020.3,17,23.76,0.0,23.926666666666666,0.0,19.49,6.8715847
83.572682,102.33411,0.0,0,0.0,0.20319506726457398,58,0.0,0,0,0,12.29,36.85,1020.6,0,24.12,0.0,25.419999999999998,0.0,20.96,104.29291
73.009261,88.591418,95.23,0,1586.5318,0.1587246816880025,46,0.6,2,0,0,16.66,32.43,1020.0,2,24.84,0.0,25.986666666666668,0.0,23.5,511.57083
61.892379,74.924144,268.78,0,5278.839199999999,0.12978585334198575,38,0.0,0,0,0,19.64,29.38,1020.1,0,23.76,0.0,25.84,0.0,24.25,1187.0273
50.558592,61.574437,439.66,0,9571.3982,0.11189475111894753,33,0.0,0,0,0,21.77,28.88,1019.9,0,24.12,0.0,26.040000000000003,0.0,24.8,1783.2594
39.349924,48.895841,606.09,1,14558.2818,0.09422216239862706,28,0.0,0,0,0,24.02,27.53,1020.1,0,23.76,0.0,25.416666666666668,0.0,24.5,2207.6489
28.891387,37.646973,744.93,1,19174.498199999998,0.08029709926728898,24,10.0,20,10,10,25.74,26.72,1019.3,0,22.32,0.0,25.12,0.0,24.1,2464.5279
20.798386,29.558861,839.27,1,22567.9703,0.06665777896280496,20,0.0,0,0,0,26.89,25.15,1018.8,0,18.72,0.0,24.069999999999997,0.0,23.31,2507.7453
18.585118,27.492368,918.48,1,25487.82,0.056497175141242945,17,0.0,0,0,0,27.75,19.3,1019.4,0,15.84,0.0,18.57,0.0,18.18,2431.8209
23.866068,32.556284,933.61,1,26383.818600000002,0.05308383928867656,16,0.0,0,0,0,28.26,15.82,1018.9,0,12.96,0.0,15.323333333333332,0.0,15.04,1967.3808
33.30991,42.338906,898.9,1,25744.496,0.05301699857516817,16,0.0,0,0,0,28.64,14.49,1018.7,0,11.88,0.0,13.883333333333333,0.0,13.36,1874.6282
44.208349,54.353777,810.79,1,23196.7019,0.053022269353128315,16,10.0,10,0,10,28.61,13.55,1017.9,0,10.8,0.0,13.056666666666667,0.0,12.76,1316.1909
55.519105,67.385838,663.05,0,18823.9895,0.053060953770644036,16,10.0,10,0,10,28.39,13.9,1017.4,0,11.16,0.0,13.403333333333334,0.0,13.1,495.16467
66.788326,80.903621,514.42,0,14352.317999999997,0.05646902507889056,17,10.0,10,0,10,27.9,14.92,1017.5,0,14.4,0.0,14.316666666666665,0.0,14.12,170.42935
75.67339,91.995782,350.66,0,9478.339800000002,0.06329535611966154,19,10.0,10,0,10,27.03,15.98,1017.5,0,14.76,0.0,15.11,0.0,14.84,4.1198198
93.360916,116.18288,0.0,0,0.0,0.14935741576936437,43,0.0,0,0,0,14.75,40.54,1021.6,0,37.8,0.0,30.66,0.0,26.81,15.519399
83.537183,102.37577,0.0,0,0.0,0.14605139618179921,42,0.0,0,0,0,14.42,41.8,1021.6,0,38.16,0.0,31.406666666666666,0.0,27.0,202.04782
72.980361,88.642534,87.22,0,1483.6122,0.1240694789081886,36,0.0,0,0,0,17.01,39.76,1021.3,0,41.4,0.0,32.053333333333335,0.0,28.2,341.01194
61.868016,74.985293,224.28,0,4292.7192000000005,0.10605905094255706,31,100.0,100,0,100,19.14,37.72,1021.2,0,39.24,0.0,32.29333333333333,0.0,29.72,1195.5467
50.535226,61.646557,400.5,0,8722.890000000001,0.08815651171464417,26,0.0,0,0,0,21.78,36.08,1021.2,0,36.72,0.0,32.22,0.0,30.43,1784.1819
39.322164,48.980647,593.63,1,14193.6933,0.063960142732108,19,100.0,100,0,100,23.91,34.49,1021.1,0,33.48,0.0,31.493333333333336,0.0,29.95,2249.7714
28.84955,37.745827,735.14,1,18665.2046,0.0535941582367522,16,0.0,0,0,0,25.39,31.8,1020.6,0,27.0,0.0,29.673333333333332,0.0,28.39,2508.3765
20.726516,29.66633,851.73,1,22494.189300000002,0.05674989985311791,17,0.0,0,0,0,26.41,26.07,1019.5,0,21.6,0.0,24.820000000000004,0.0,24.14,2497.0871
18.481994,27.585042,899.79,1,24726.229199999998,0.0665269600505605,20,10.0,10,0,10,27.48,21.22,1019.0,0,18.36,0.0,20.376666666666665,0.0,19.73,2424.7659
23.76096,32.612783,873.98,1,24654.9758,0.06304751791876825,19,10.0,10,0,10,28.21,14.46,1018.7,0,15.48,0.0,14.233333333333333,0.0,14.12,1821.4807
33.212943,42.362755,840.16,1,23961.3632,0.05966784897404449,18,10.0,10,0,10,28.52,9.66,1018.3,0,12.6,0.0,9.553333333333333,0.0,9.34,882.27554
44.116039,54.355005,763.62,1,21770.806200000003,0.05966982695750183,18,10.0,10,0,10,28.51,8.4,1017.5,0,11.16,0.0,8.193333333333333,0.0,8.09,635.35472
55.427942,67.371104,652.37,0,18501.2132,0.059699512453981626,18,10.0,10,0,10,28.36,7.49,1017.3,0,10.44,0.0,7.226666666666667,0.0,6.99,450.07239
66.696071,80.87659,509.97,0,14289.359400000001,0.05976690905468673,18,10.0,10,0,10,28.02,7.9,1016.8,0,9.72,0.0,7.6433333333333335,0.0,7.39,90.078056
75.400676,91.730761,264.33,0,7068.184199999999,0.0666911200773617,20,22.0,22,0,22,26.74,9.45,1016.8,0,10.44,0.0,9.033333333333333,0.0,8.94,0.86238095
93.318046,116.21285,0.0,0,0.0,0.16721825465946702,48,0.0,0,0,0,13.9,41.91,1020.4,0,37.8,0.0,29.69333333333333,0.0,24.5,55.315301
83.506789,102.41847,0.0,0,0.0,0.17136462194866056,49,0.0,0,0,0,12.79,39.73,1020.4,0,36.72,0.0,28.126666666666665,0.0,23.22,196.62583
72.956448,88.694164,88.11,0,1439.7174,0.13471967943625,39,0.0,0,0,0,16.34,34.81,1019.7,0,34.2,0.0,27.413333333333338,0.0,24.25,511.16167
61.848506,75.046275,263.44,0,5171.3272,0.08538834619851084,25,0.0,0,0,0,19.63,30.5,1019.5,0,32.76,0.0,26.586666666666662,0.0,24.61,1212.8939
50.516736,61.717685,443.22,0,9679.9248,0.06779890843757416,20,0.0,0,0,0,21.84,28.53,1019.0,0,26.28,0.0,26.083333333333332,0.0,24.86,1768.9961
39.29956,49.063368,610.54,1,14445.3764,0.06064485697921229,18,0.0,0,0,0,23.66,26.81,1018.7,0,25.2,0.0,25.03333333333333,0.0,24.1,2155.8192
28.813551,37.841078,751.16,1,18914.2088,0.06033586967452151,18,0.0,0,0,0,25.18,24.14,1017.8,0,22.68,0.0,22.926666666666666,0.0,22.09,2392.4464
20.661446,29.768355,855.29,1,22382.939300000002,0.06347721502071361,19,0.0,0,0,0,26.17,22.6,1017.3,0,20.16,0.0,21.75,0.0,21.19,2550.3631
18.385395,27.671301,894.45,1,24722.598,0.05984241497390207,18,10.0,37,0,10,27.64,11.49,1016.5,27,12.6,0.0,11.323333333333332,0.0,11.3,2191.1683
23.660653,32.663549,865.97,1,24368.395800000002,0.05642404328056026,17,10.0,25,0,10,28.14,9.16,1015.7,15,11.88,0.0,8.993333333333334,0.0,8.91,1463.4789
33.119551,42.382053,806.34,1,22980.690000000002,0.056356704790319914,17,10.0,14,0,10,28.5,8.37,1015.5,4,10.08,0.0,8.163333333333334,0.0,7.9,750.41111
44.026768,54.35269,763.62,1,21793.714799999998,0.056349232656037654,17,10.0,10,0,10,28.54,7.86,1014.9,0,9.72,0.0,7.599999999999999,0.0,7.42,520.32417
55.339693,67.353628,657.71,0,18613.193000000003,0.05639409520650191,17,10.0,10,0,10,28.3,7.92,1013.9,0,9.0,0.0,7.68,0.0,7.56,296.54972
66.606854,80.847494,465.47,0,12977.303600000001,0.059794704846693025,18,18.0,20,0,18,27.88,9.26,1014.1,2,7.56,0.0,8.91,0.0,8.91,131.50167
75.310372,91.694501,338.2,0,9165.22,0.06328059950041633,19,10.0,12,0,10,27.1,11.17,1014.2,2,8.28,0.0,10.719999999999999,0.0,10.83,0.056666667
93.199975,116.1272,0.0,0,0.0,0.20916855499389927,60,0.0,0,0,0,13.7,35.36,1016.7,0,30.96,0.0,24.286666666666665,0.0,19.92,13.774167
83.481463,102.46215,0.0,0,0.0,0.20556775025260446,59,60.0,60,0,60,13.86,36.59,1016.3,0,34.92,0.0,25.093333333333334,0.0,20.24,111.92165
72.937477,88.746241,95.23,0,1669.3819,0.16513003990642633,48,34.0,34,0,34,17.53,31.49,1015.7,0,27.72,0.0,24.653333333333332,0.0,21.39,583.48361
61.833799,75.107018,269.67,0,5393.400000000001,0.14327136278355793,42,2.0,2,0,2,20.0,28.17,1015.5,0,21.96,0.0,24.48,0.0,23.02,1222.9206
50.50307,61.787744,441.44,0,9839.6976,0.12523693474140266,37,12.0,12,0,12,22.29,24.72,1014.8,0,18.36,0.0,22.650000000000002,0.0,21.75,1792.7975
39.282061,49.143931,598.08,1,14497.4592,0.11096539897104812,33,22.0,22,0,22,24.24,23.58,1014.9,0,16.56,0.0,22.03666666666666,0.0,21.4,2262.4527
28.783358,37.932676,731.58,1,19050.3432,0.09358601557538689,28,16.0,16,0,16,26.04,20.28,1014.0,0,15.12,0.2,19.083333333333332,0.2,18.84,1014.6533
20.60323,29.864948,625.67,1,15622.979899999998,0.09392191064001074,28,70.0,140,70,70,24.97,12.62,1013.2,0,11.52,0.5,11.89,0.5,12.25,29.485556
18.295459,27.7512,319.51,1,8259.3335,0.08361204013377926,25,100.0,180,80,100,25.85,12.52,1013.0,0,12.24,0.4,11.88,0.4,11.5,59.119893
23.565244,32.708619,469.03,1,11763.272399999998,0.0938872682158066,28,100.0,182,81,100,25.08,15.68,1012.8,1,15.12,0.8,14.786666666666667,0.8,14.21,125.9345
33.029799,42.396831,263.44,1,5682.4008,0.1459011943539631,43,100.0,285,85,100,21.57,29.32,1013.8,100,20.88,0.5,24.8,0.5,23.83,378.12721
43.940598,54.346868,114.81,1,2513.1909,0.14913232104121477,44,100.0,206,6,100,21.89,6.84,1012.7,100,8.64,0.3,5.083333333333333,0.3,2.9,323.59802
55.254418,67.333457,171.77,0,3830.4710000000005,0.13538669825689625,40,100.0,253,53,100,22.3,24.03,1012.6,100,21.24,0.2,20.653333333333336,0.2,19.01,245.44074
66.520735,80.81639,218.05,0,4943.1935,0.13521736190926914,40,100.0,200,0,100,22.67,23.57,1012.4,100,23.4,0.0,20.61,0.0,19.38,17.955301
92.591883,115.33216,0.0,0,0.0,0.2823283373997909,81,100.0,211,100,100,13.75,18.25,1012.0,11,16.56,0.5,14.776666666666666,0.5,13.76,6.3125786
83.46126,102.50679,0.0,0,0.0,0.28596338273757627,82,100.0,202,100,100,13.6,8.94,1012.2,2,18.0,0.0,11.146666666666667,0.0,13.68,154.38554
72.923437,88.798686,76.54,0,1262.91,0.22786121180735372,66,100.0,100,0,100,16.5,9.93,1011.0,0,20.52,0.0,10.0,0.0,10.18,600.20919
61.823856,75.16742,185.12,0,3556.1552,0.18128334929538928,53,100.0,102,2,100,19.21,11.38,1010.9,0,18.36,0.0,11.170000000000002,0.0,10.95,1229.2353
50.494161,61.856606,294.59,0,5588.372299999999,0.20539504313295906,60,100.0,133,33,100,18.97,20.35,1011.2,0,26.28,0.0,19.246666666666666,0.0,19.3,1797.4565
39.269561,49.222162,273.23,1,4890.817,0.2302009963923725,67,100.0,200,100,100,17.9,27.36,1011.7,0,28.08,1.2,24.959999999999997,1.2,24.12,1596.6889
28.758782,38.020355,286.58,1,5379.106599999999,0.19183337900794742,56,100.0,200,100,100,18.77,29.5,1011.2,0,29.88,1.4,26.873333333333335,1.4,25.84,1794.7279
20.551491,29.955694,259.88,1,5132.63,0.16729259132809834,49,100.0,165,65,100,19.75,29.35,1011.0,0,30.96,1.1,26.35666666666667,1.1,25.26,2599.9682
18.211762,27.824285,429.87,1,9194.9193,0.13240985944184153,39,64.0,128,64,64,21.39,20.01,1010.3,0,24.84,0.3,18.61,0.3,18.09,2277.7859
23.47457,32.747725,540.23,1,12857.474,0.11112981983498905,33,10.0,20,10,10,23.8,19.45,1009.6,0,23.76,0.1,18.346666666666664,0.1,17.88,2320.8264
32.943673,42.40698,473.48,1,10497.0516,0.12528782337803063,37,85.0,156,85,71,22.17,21.38,1009.8,0,26.28,0.0,19.94,0.0,19.35,1601.8357
43.857569,54.337515,250.98,1,5363.4426,0.1426049164742632,42,66.0,143,66,66,21.37,24.29,1009.6,11,23.04,0.0,22.116666666666664,0.0,21.31,313.17749
55.172189,67.310613,194.91,0,4030.7388,0.1599564373957731,47,74.0,150,74,74,20.68,25.36,1009.8,2,24.84,0.3,22.80333333333333,0.3,21.87,237.40942
66.437807,80.783329,163.76,0,3299.7639999999997,0.16706443914081148,49,100.0,188,88,100,20.15,29.02,1010.2,0,26.28,0.6,25.213333333333335,0.6,23.95,8.1708851
72.914265,88.851424,87.22,0,1311.7887999999998,0.2706547763628162,78,55.0,56,1,55,15.04,19.45,1010.6,0,21.6,0.0,17.043333333333333,0.0,16.56,1.1872222
61.818614,75.227405,200.25,0,3171.96,0.24568324163465868,71,71.0,213,71,71,15.84,19.52,1010.7,71,20.52,0.3,17.026666666666667,0.3,16.18,50.195278
50.489947,61.924196,336.42,0,5984.9118,0.19591668385234068,57,0.0,0,0,0,17.79,19.02,1010.5,0,26.28,1.3,17.726666666666663,1.3,17.41,291.2175
39.262008,49.298007,461.02,1,8067.849999999999,0.1892310338895579,55,57.0,114,57,57,17.5,18.45,1010.7,0,25.2,0.1,17.003333333333334,0.1,16.62,1239.2248
28.739821,38.104123,175.33,1,3040.2222,0.18589280181761852,54,69.0,137,68,69,17.34,15.94,1010.1,0,24.84,0.0,14.186666666666667,0.0,13.85,1937.2611
20.506385,30.04072,231.4,1,3982.3940000000002,0.1825320292051247,53,100.0,171,67,100,17.21,17.17,1010.1,4,21.6,0.4,15.316666666666668,0.4,15.38,2361.1194
18.134576,27.890748,69.42,1,883.7166000000001,0.2973275500209878,85,100.0,300,100,100,12.73,12.89,1013.1,100,12.6,0.2,10.823333333333332,0.2,10.19,1913.0475
23.388795,32.78099,155.75,1,2300.4275,0.2674353987218672,77,100.0,230,30,100,14.77,12.64,1012.1,100,18.0,0.6,11.703333333333333,0.6,11.17,1046.3192
32.86127,42.412578,339.09,1,5371.1856,0.22492127755285654,65,100.0,278,78,100,15.84,20.52,1011.5,100,20.88,0.3,18.686666666666667,0.3,17.81,1050.6894
43.777758,54.324698,261.66,1,4110.6786,0.22848438690022851,66,100.0,227,60,100,15.71,22.78,1011.3,67,21.24,0.3,20.72,0.3,19.69,453.08195
55.093075,67.285165,239.41,0,3804.2249,0.21796291170772214,63,64.0,127,63,64,15.89,17.11,1011.2,0,16.2,0.4,16.123333333333335,0.4,15.63,556.31861
66.358134,80.748385,189.57,0,2904.2124,0.22879328873019728,66,80.0,137,57,80,15.32,8.89,1011.5,0,11.52,0.5,9.16,0.5,8.59,164.17806
75.502976,92.145449,163.76,0,2544.8304,0.21822716408604387,63,52.0,106,52,52,15.54,5.15,1010.9,2,12.6,0.6,5.283333333333334,0.6,4.55,0.05125
93.123826,116.2343,0.0,0,0.0,0.3227408142999007,91,100.0,100,100,0,8.81,11.37,1011.0,0,10.08,0.0,6.886666666666667,0.0,5.19,21.443098
83.435922,102.5986,0.0,0,0.0,0.3222265500513438,91,100.0,100,100,0,9.26,6.92,1010.9,0,8.28,0.0,5.0633333333333335,0.0,4.51,121.36639
72.909889,88.904372,53.4,0,572.448,0.3170465353859161,90,100.0,100,100,0,10.72,6.12,1010.6,0,10.44,0.0,6.136666666666667,0.0,6.52,595.34528
61.818001,75.286887,134.39,0,1565.6435,0.3019662921348315,86,100.0,100,100,0,11.65,10.18,1010.6,0,14.4,0.0,9.656666666666666,0.0,9.42,547.17656
50.490355,61.990433,256.32,0,3491.0784,0.25455940300589325,73,10.0,10,10,0,13.62,12.78,1010.1,0,17.64,0.0,11.986666666666666,0.0,11.97,565.345
39.259336,49.3714,567.82,1,9272.5006,0.18654138455160982,54,59.0,94,59,0,16.33,11.57,1009.6,35,18.0,0.0,10.473333333333334,0.0,10.46,1763.8652
28.726445,38.183961,716.45,1,12279.953000000001,0.16190705845878262,47,6.9,25,2,0,17.14,26.58,1009.1,23,25.92,0.0,24.58666666666667,0.0,24.48,2692.8186
20.468007,30.120113,843.72,1,14984.467200000001,0.15124952734522706,44,0.0,0,0,0,17.76,29.13,1008.8,0,27.72,0.0,27.366666666666664,0.0,26.32,2209.2489
18.064154,27.950758,547.35,1,9436.314,0.16185130341953924,47,100.0,100,100,0,17.24,16.56,1010.4,0,17.28,0.0,15.453333333333333,0.0,15.82,2514.3543
23.308094,32.808547,557.14,1,9449.0944,0.1723484195649926,50,100.0,100,100,0,16.96,16.92,1010.4,0,18.72,0.0,16.490000000000002,0.0,16.43,1866.9582
32.782694,42.413713,738.7,1,13747.207,0.14052646010419523,41,79.0,79,79,0,18.61,15.19,1009.7,0,22.68,0.0,14.653333333333334,0.0,14.19,1856.1361
43.701249,54.308492,623.89,1,11292.409000000001,0.14420600858369098,42,100.0,100,100,0,18.1,15.99,1009.2,0,20.16,0.0,15.12,0.0,14.98,712.63333
55.017151,67.25719,404.95,0,7054.229,0.15486801803352032,45,100.0,100,100,0,17.42,15.32,1009.2,0,16.2,0.0,14.613333333333332,0.0,14.51,386.24377
66.281786,80.711641,305.27,0,5287.2764,0.1583640307088512,46,100.0,101,100,0,17.32,13.78,1009.3,1,13.68,0.0,12.826666666666666,0.0,12.78,53.814153
75.072027,91.648609,192.24,0,3168.1152,0.1691813693332873,49,100.0,100,100,0,16.48,14.65,1009.6,0,15.12,0.0,13.69,0.0,13.85,0.034722222
93.110056,116.2736,0.0,0,0.0,0.28714240136126773,81,100.0,200,0,100,8.94,6.99,1010.9,100,7.2,0.0,5.5633333333333335,0.0,5.5,9.8437382
83.43074,102.64564,0.0,0,0.0,0.2944933295486801,83,100.0,200,0,100,8.69,6.88,1010.8,100,8.64,0.0,5.75,0.0,5.82,158.78472
72.910278,88.957435,43.61,0,418.2199,0.27940864398387216,79,100.0,200,0,100,9.59,6.12,1010.5,100,7.56,0.0,5.54,0.0,5.41,514.64722
61.821958,75.345752,116.59,0,1280.1582,0.25340513145391197,72,100.0,200,0,100,10.98,5.0,1010.5,100,10.08,0.0,4.466666666666667,0.0,4.51,929.60186
50.495302,62.055179,146.85,0,1807.7235,0.22419953758845373,64,100.0,280,80,100,12.31,6.92,1010.2,100,10.8,0.0,6.43,0.0,6.21,970.91713
39.261426,49.442164,188.68,1,2569.8215999999998,0.1883042159221676,54,100.0,206,6,100,13.62,15.63,1010.3,100,15.48,0.0,14.38,0.0,14.15,1431.1078
28.718454,38.259612,388.04,1,5979.696400000001,0.16634322151372333,48,100.0,100,0,100,15.41,17.58,1009.7,0,17.28,0.0,16.94666666666667,0.0,16.45,1792.7756
20.435975,30.193473,354.22,1,5327.468800000001,0.1596169193934557,46,100.0,110,10,100,15.04,19.25,1009.4,0,23.76,0.0,18.14333333333333,0.0,17.41,1662.2218
18.000046,28.003867,756.5,1,11650.1,0.14902096690348296,43,100.0,200,100,100,15.4,5.12,1010.5,0,11.88,0.0,4.77,0.0,4.61,2332.6629
23.232297,32.83013,376.47,1,5688.4617,0.1595781586068133,46,100.0,200,100,100,15.11,9.0,1010.5,0,18.0,0.0,9.25,0.0,9.0,1634.5937
32.707941,42.410292,369.35,1,5414.671,0.18067475070358918,52,72.0,134,72,62,14.66,9.36,1011.0,0,12.96,0.0,9.943333333333333,0.0,9.03,667.76662
43.628097,54.288896,283.91,1,4133.729600000001,0.17726182614438152,51,35.0,70,35,35,14.56,7.64,1011.0,0,12.6,0.0,7.706666666666666,0.0,6.92,759.57736
54.944502,67.226731,268.78,0,3918.8124,0.17029854377367673,49,10.0,29,10,10,14.58,8.71,1011.2,9,12.96,0.0,8.653333333333334,0.0,7.99,760.14012
66.208866,80.673166,363.12,0,5617.4664,0.15244958769316055,44,8.0,29,0,8,15.47,9.37,1011.1,21,11.16,0.0,8.886666666666665,0.0,8.65,150.32073
75.620055,92.402675,383.59,0,5803.7167,0.1456916886360483,42,31.0,60,10,31,15.13,9.75,1010.9,19,10.8,0.0,9.263333333333334,0.0,9.03,8.670155
93.10191,116.31451,0.0,0,0.0,0.2815295249634725,79,100.0,200,100,100,7.46,3.24,1013.2,0,2.16,0.0,1.9966666666666668,0.0,1.61,41.259901
83.430397,102.69329,0.0,0,0.0,0.29601626306216344,83,100.0,200,100,100,7.24,1.61,1013.6,0,1.44,0.0,2.473333333333333,0.0,3.26,264.80667
72.915326,89.010525,80.99,0,715.9516,0.2836980034753006,80,82.0,161,82,79,8.84,5.94,1012.6,0,3.24,0.0,5.4433333333333325,0.0,5.24,551.04878
61.830391,75.403923,261.66,0,2778.8292,0.25372660957817955,72,100.0,151,100,51,10.62,5.59,1012.4,0,5.4,0.0,5.276666666666666,0.0,5.15,1029.4689
50.504709,62.118379,307.94,0,3695.2799999999997,0.2244432754690514,64,62.0,115,53,62,12.0,6.48,1012.4,0,8.28,0.0,6.246666666666666,0.0,6.13,1501.1711
39.268236,49.5103,223.39,1,2658.341,0.2104893878266971,60,80.0,90,10,80,11.9,4.8,1012.6,0,9.0,0.3,4.75,0.3,4.9,2350.7147
28.715916,38.331212,223.39,1,2812.4800999999998,0.1994820466158046,57,100.0,166,100,66,12.59,5.19,1011.9,0,7.92,0.0,4.963333333333334,0.0,5.12,1356.4026
20.410681,30.261194,292.81,1,3774.3209,0.19927282897496856,57,100.0,200,100,100,12.89,7.41,1011.7,0,7.92,0.4,7.010000000000001,0.4,7.24,1789.4652
17.942898,28.050608,328.41,1,4732.3881,0.1599666156628182,46,81.0,91,81,10,14.41,0.36,1012.4,0,5.4,0.0,0.5566666666666668,0.0,0.51,2235.4253
23.161767,32.8461,306.16,1,4451.5664,0.1564183669922486,45,33.0,43,33,10,14.54,0.51,1012.3,0,6.48,0.0,1.0366666666666668,0.0,0.8,1679.1956
32.637182,42.402518,277.68,1,4040.244,0.15641293013555788,45,15.0,25,15,10,14.55,2.74,1012.5,0,8.64,0.1,3.063333333333334,0.1,2.74,611.0575
43.558409,54.266044,238.52,1,3448.9992,0.15993880602204377,46,35.0,55,20,35,14.46,3.96,1012.5,0,10.8,0.0,4.273333333333333,0.0,3.96,808.81833
54.875206,67.1939,207.37,0,2969.5384,0.16349532125091315,47,35.0,57,22,35,14.32,2.97,1012.5,0,9.72,0.3,3.3266666666666667,0.3,2.62,265.69049
66.139434,80.633064,164.65,0,2346.2625000000003,0.16353514265831595,47,100.0,182,100,82,14.25,5.45,1012.6,0,11.88,0.0,5.793333333333333,0.0,5.45,56.071944
75.550028,92.357021,125.49,0,1729.2522,0.18471404175234382,53,100.0,219,100,100,13.78,11.9,1012.9,19,19.08,0.0,11.533333333333333,0.0,11.54,2.4302326
83.43491,102.74149,0.0,0,0.0,0.3346029259957997,94,100.0,300,100,100,7.78,15.84,1014.5,100,13.32,0.0,13.083333333333334,0.0,11.88,56.821389
